sstart_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,csv_row_index,sort_date
26/04/2018 22:25,15,bat,26/04/2018 22:25,26/04/2018 22:36,16,1,0,4,26/04/2018 19:17,3.148055556,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,254,26/04/2018
26/04/2018 22:26,18,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,33,1,1,4,26/04/2018 19:17,3.152777778,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,255,26/04/2018
26/04/2018 22:26,3,pick,26/04/2018 22:25,26/04/2018 22:36,65,0,1,4,26/04/2018 19:17,3.161666667,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,256,26/04/2018
26/04/2018 22:26,13,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,81,1,1,4,26/04/2018 19:17,3.166111111,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,257,26/04/2018
26/04/2018 22:26,14,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,81,1,1,4,26/04/2018 19:17,3.166111111,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,258,26/04/2018
26/04/2018 22:27,10,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,92,1,1,4,26/04/2018 19:17,3.169166667,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,259,26/04/2018
26/04/2018 22:27,1,"187.0,152.0,304.0,240.0; 567.9,88.6,621.1,140.3",26/04/2018 22:25,26/04/2018 22:36,124,0,0,4,26/04/2018 19:17,3.178055556,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,260,26/04/2018
26/04/2018 22:27,7,bat_and_rat,26/04/2018 22:25,26/04/2018 22:36,126,1,0,4,26/04/2018 19:17,3.178611111,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,261,26/04/2018
26/04/2018 22:28,3,pick,26/04/2018 22:25,26/04/2018 22:36,202,0,1,4,26/04/2018 19:17,3.199722222,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,262,26/04/2018
26/04/2018 22:29,1,fast,26/04/2018 22:25,26/04/2018 22:36,215,0,1,4,26/04/2018 19:17,3.203333333,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,263,26/04/2018
26/04/2018 22:30,23,bat,26/04/2018 22:25,26/04/2018 22:36,274,1,0,4,26/04/2018 19:17,3.219722222,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,264,26/04/2018
26/04/2018 22:30,NaN,"44.0,77.0,157.0,240.0; 253.0,96.0,346.0,147.0",26/04/2018 22:25,26/04/2018 22:36,306,0,0,4,26/04/2018 19:17,3.228611111,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,265,26/04/2018
26/04/2018 22:30,1,"397.7,159.7,580.2,330.5; 252.0,92.0,346.0,149.0",26/04/2018 22:25,26/04/2018 22:36,311,0,0,4,26/04/2018 19:17,3.23,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,266,26/04/2018
26/04/2018 22:30,4,pick,26/04/2018 22:25,26/04/2018 22:36,318,0,1,4,26/04/2018 19:17,3.231944444,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,267,26/04/2018
26/04/2018 22:30,5,pick_and_bat,26/04/2018 22:25,26/04/2018 22:36,322,1,1,4,26/04/2018 19:17,3.233055556,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,268,26/04/2018
26/04/2018 22:31,3,fast,26/04/2018 22:25,26/04/2018 22:36,326,0,1,4,26/04/2018 19:17,3.234166667,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,269,26/04/2018
26/04/2018 22:31,2,fast,26/04/2018 22:25,26/04/2018 22:36,340,0,1,4,26/04/2018 19:17,3.238055556,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,270,26/04/2018
26/04/2018 22:31,55,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,343,1,1,4,26/04/2018 19:17,3.238888889,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,271,26/04/2018
26/04/2018 22:32,3,fast,26/04/2018 22:25,26/04/2018 22:36,392,0,1,4,26/04/2018 19:17,3.2525,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,272,26/04/2018
26/04/2018 22:32,3,"218.0,171.0,381.0,269.0; 239.0,106.0,315.0,155.0",26/04/2018 22:25,26/04/2018 22:36,406,0,0,4,26/04/2018 19:17,3.256388889,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,273,26/04/2018
26/04/2018 22:33,1,"423.0,155.9,535.6,370.9; 238.0,99.0,314.0,160.0",26/04/2018 22:25,26/04/2018 22:36,449,0,0,4,26/04/2018 19:17,3.268333333,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,274,26/04/2018
26/04/2018 22:34,65,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,519,1,1,4,26/04/2018 19:17,3.287777778,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,275,26/04/2018
26/04/2018 22:34,275,eating_and_bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,556,1,1,4,26/04/2018 19:17,3.298055556,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,276,26/04/2018
26/04/2018 22:35,2,bat_fight,26/04/2018 22:25,26/04/2018 22:36,594,1,0,4,26/04/2018 19:17,3.308611111,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,277,26/04/2018
26/04/2018 22:35,2,bat_figiht,26/04/2018 22:25,26/04/2018 22:36,602,1,0,4,26/04/2018 19:17,3.310833333,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,278,26/04/2018
26/04/2018 22:35,1,rat,26/04/2018 22:25,26/04/2018 22:36,613,1,0,4,26/04/2018 19:17,3.313888889,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,279,26/04/2018
26/04/2018 22:36,18,pick_and_others,26/04/2018 22:25,26/04/2018 22:36,635,1,1,4,26/04/2018 19:17,3.32,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,280,26/04/2018
26/04/2018 23:05,NaN,fast,26/04/2018 23:04,26/04/2018 23:09,22,0,1,4,26/04/2018 19:17,3.805,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,281,26/04/2018
26/04/2018 23:05,6,pick_and_bat,26/04/2018 23:04,26/04/2018 23:09,37,1,1,4,26/04/2018 19:17,3.809166667,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,282,26/04/2018
26/04/2018 23:05,9,bat,26/04/2018 23:04,26/04/2018 23:09,46,1,0,4,26/04/2018 19:17,3.811666667,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,283,26/04/2018
26/04/2018 23:06,2,fast,26/04/2018 23:04,26/04/2018 23:09,87,0,1,4,26/04/2018 19:17,3.823055556,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,284,26/04/2018
26/04/2018 23:06,8,pick,26/04/2018 23:04,26/04/2018 23:09,96,0,1,4,26/04/2018 19:17,3.825555556,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,285,26/04/2018
26/04/2018 23:06,6,pick,26/04/2018 23:04,26/04/2018 23:09,110,0,1,4,26/04/2018 19:17,3.829444444,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,286,26/04/2018
26/04/2018 23:09,6,pick,26/04/2018 23:04,26/04/2018 23:09,273,0,1,4,26/04/2018 19:17,3.874722222,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,287,26/04/2018
26/04/2018 23:09,NaN,fast,26/04/2018 23:04,26/04/2018 23:09,283,0,1,4,26/04/2018 19:17,3.8775,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,288,26/04/2018
27/04/2018 00:24,7,bat_pick_rat,27/04/2018 00:24,27/04/2018 00:28,10,1,1,4,26/04/2018 19:17,5.126111111,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,289,27/04/2018
27/04/2018 00:25,4,fast,27/04/2018 00:24,27/04/2018 00:28,65,0,1,4,26/04/2018 19:17,5.141388889,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,290,27/04/2018
27/04/2018 00:25,NaN,rat,27/04/2018 00:24,27/04/2018 00:28,72,1,0,4,26/04/2018 19:17,5.143333333,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,291,27/04/2018
27/04/2018 00:25,47,bat_and_rat,27/04/2018 00:24,27/04/2018 00:28,91,1,0,4,26/04/2018 19:17,5.148611111,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,292,27/04/2018
27/04/2018 00:26,35,bat,27/04/2018 00:24,27/04/2018 00:28,129,1,0,4,26/04/2018 19:17,5.159166667,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,293,27/04/2018
27/04/2018 00:26,13,bat_and_pick,27/04/2018 00:24,27/04/2018 00:28,138,1,1,4,26/04/2018 19:17,5.161666667,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,294,27/04/2018
27/04/2018 00:27,12,bat_and_pick,27/04/2018 00:24,27/04/2018 00:28,164,1,1,4,26/04/2018 19:17,5.168888889,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,295,27/04/2018
27/04/2018 00:27,20,bat_and_pick,27/04/2018 00:24,27/04/2018 00:28,183,1,1,4,26/04/2018 19:17,5.174166667,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,296,27/04/2018
27/04/2018 00:27,9,bat_and_pick,27/04/2018 00:24,27/04/2018 00:28,187,1,1,4,26/04/2018 19:17,5.175277778,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,297,27/04/2018
27/04/2018 00:27,21,bat_and_pick,27/04/2018 00:24,27/04/2018 00:28,199,1,1,4,26/04/2018 19:17,5.178611111,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,298,27/04/2018
27/04/2018 00:28,1,rat,27/04/2018 00:24,27/04/2018 00:28,226,1,0,4,26/04/2018 19:17,5.186111111,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,299,27/04/2018
27/04/2018 00:28,6,pick,27/04/2018 00:24,27/04/2018 00:28,231,0,1,4,26/04/2018 19:17,5.1875,Spring,27/04/2018 00:17,4,5,65,2.483870968,4.483333333,1,300,27/04/2018
27/04/2018 01:19,15,bat_and_pick,27/04/2018 01:18,27/04/2018 01:22,76,1,1,4,26/04/2018 19:17,6.04,Spring,27/04/2018 01:17,4,6,89,2,3.966666667,1,301,27/04/2018
27/04/2018 01:19,3,bat_fight,27/04/2018 01:18,27/04/2018 01:22,85,1,0,4,26/04/2018 19:17,6.0425,Spring,27/04/2018 01:17,4,6,89,2,3.966666667,1,302,27/04/2018
27/04/2018 01:20,8,pick,27/04/2018 01:18,27/04/2018 01:22,119,0,1,4,26/04/2018 19:17,6.051944444,Spring,27/04/2018 01:17,4,6,89,2,3.966666667,1,303,27/04/2018
27/04/2018 01:20,10,pick,27/04/2018 01:18,27/04/2018 01:22,126,0,1,4,26/04/2018 19:17,6.053888889,Spring,27/04/2018 01:17,4,6,89,2,3.966666667,1,304,27/04/2018
27/04/2018 01:20,15,pick,27/04/2018 01:18,27/04/2018 01:22,142,0,1,4,26/04/2018 19:17,6.058333333,Spring,27/04/2018 01:17,4,6,89,2,3.966666667,1,305,27/04/2018
27/04/2018 01:21,26,pick_and_all,27/04/2018 01:18,27/04/2018 01:22,223,1,1,4,26/04/2018 19:17,6.080833333,Spring,27/04/2018 01:17,4,6,89,2,3.966666667,1,306,27/04/2018
27/04/2018 01:21,2,"415.0,86.5,559.2,140.2; 66.0,157.0,285.0,279.0",27/04/2018 01:18,27/04/2018 01:22,231,0,0,4,26/04/2018 19:17,6.083055556,Spring,27/04/2018 01:17,4,6,89,2,3.966666667,1,307,27/04/2018
27/04/2018 02:10,NaN,rat_and_bat,27/04/2018 02:10,27/04/2018 02:20,7,1,0,4,26/04/2018 19:17,6.899722222,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,308,27/04/2018
27/04/2018 02:11,5,pick,27/04/2018 02:10,27/04/2018 02:20,47,0,1,4,26/04/2018 19:17,6.910833333,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,309,27/04/2018
27/04/2018 02:13,3,fast,27/04/2018 02:10,27/04/2018 02:20,140,0,1,4,26/04/2018 19:17,6.936666667,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,310,27/04/2018
27/04/2018 02:14,13,pick,27/04/2018 02:10,27/04/2018 02:20,246,0,1,4,26/04/2018 19:17,6.966111111,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,311,27/04/2018
27/04/2018 02:16,3,rat,27/04/2018 02:10,27/04/2018 02:20,318,1,0,4,26/04/2018 19:17,6.986111111,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,312,27/04/2018
27/04/2018 02:16,NaN,rat_pick_and_bat,27/04/2018 02:10,27/04/2018 02:20,366,1,1,4,26/04/2018 19:17,6.999444444,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,313,27/04/2018
27/04/2018 02:17,NaN,rat,27/04/2018 02:10,27/04/2018 02:20,368,1,0,4,26/04/2018 19:17,7,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,314,27/04/2018
27/04/2018 02:19,NaN,pick,27/04/2018 02:10,27/04/2018 02:20,537,0,1,4,26/04/2018 19:17,7.046944444,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,315,27/04/2018
27/04/2018 02:39,2,fast,27/04/2018 02:38,27/04/2018 02:58,62,0,1,4,26/04/2018 19:17,7.379722222,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,316,27/04/2018
27/04/2018 02:47,NaN,nan,27/04/2018 02:38,27/04/2018 02:58,528,0,0,4,26/04/2018 19:17,7.509166667,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,317,27/04/2018
27/04/2018 02:49,2,fast,27/04/2018 02:38,27/04/2018 02:58,660,0,1,4,26/04/2018 19:17,7.545833333,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,318,27/04/2018
27/04/2018 02:49,14,nan,27/04/2018 02:38,27/04/2018 02:58,664,0,0,4,26/04/2018 19:17,7.546944444,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,319,27/04/2018
27/04/2018 02:51,NaN,fast,27/04/2018 02:38,27/04/2018 02:58,784,0,1,4,26/04/2018 19:17,7.580277778,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,320,27/04/2018
27/04/2018 02:52,10,pick,27/04/2018 02:38,27/04/2018 02:58,811,0,1,4,26/04/2018 19:17,7.587777778,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,321,27/04/2018
27/04/2018 02:52,22,pick,27/04/2018 02:38,27/04/2018 02:58,825,0,1,4,26/04/2018 19:17,7.591666667,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,322,27/04/2018
27/04/2018 02:53,NaN,pick_and_bat,27/04/2018 02:38,27/04/2018 02:58,857,1,1,4,26/04/2018 19:17,7.600555556,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,323,27/04/2018
27/04/2018 02:53,11,pick_and_bat,27/04/2018 02:38,27/04/2018 02:58,908,1,1,4,26/04/2018 19:17,7.614722222,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,324,27/04/2018
27/04/2018 03:01,1,fast,27/04/2018 03:01,27/04/2018 03:02,17,0,1,4,26/04/2018 19:17,7.741666667,Spring,27/04/2018 02:47,4,7.5,28,1.055526177,12.38333333,2,325,27/04/2018
27/04/2018 03:01,2,fast,27/04/2018 03:01,27/04/2018 03:02,22,0,1,4,26/04/2018 19:17,7.743055556,Spring,27/04/2018 02:47,4,7.5,28,1.055526177,12.38333333,2,326,27/04/2018
27/04/2018 03:23,NaN,rat_and_bat,27/04/2018 03:22,27/04/2018 03:25,17,1,0,4,26/04/2018 19:17,8.101388889,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,327,27/04/2018
27/04/2018 03:23,13,pick,27/04/2018 03:22,27/04/2018 03:25,20,0,1,4,26/04/2018 19:17,8.102222222,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,328,27/04/2018
27/04/2018 03:23,NaN,bat_and_rat,27/04/2018 03:22,27/04/2018 03:25,33,1,0,4,26/04/2018 19:17,8.105833333,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,329,27/04/2018
27/04/2018 03:24,1,fast,27/04/2018 03:22,27/04/2018 03:25,99,0,1,4,26/04/2018 19:17,8.124166667,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,330,27/04/2018
27/04/2018 03:25,NaN,rat,27/04/2018 03:22,27/04/2018 03:25,142,1,0,4,26/04/2018 19:17,8.136111111,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,331,27/04/2018
27/04/2018 03:43,NaN,fast,27/04/2018 03:43,27/04/2018 03:46,38,0,1,4,26/04/2018 19:17,8.446388889,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,332,27/04/2018
27/04/2018 03:45,NaN,bat_and_rat,27/04/2018 03:43,27/04/2018 03:46,159,1,0,4,26/04/2018 19:17,8.48,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,333,27/04/2018
27/04/2018 03:45,NaN,bat,27/04/2018 03:43,27/04/2018 03:46,160,1,0,4,26/04/2018 19:17,8.480277778,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,334,27/04/2018
27/04/2018 03:45,NaN,bat,27/04/2018 03:43,27/04/2018 03:46,168,1,0,4,26/04/2018 19:17,8.4825,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,335,27/04/2018
27/04/2018 04:01,3,pick,27/04/2018 03:59,27/04/2018 04:01,106,0,1,4,26/04/2018 19:17,8.736111111,Spring,27/04/2018 03:47,4,8.5,15,1,11.58333333,3,336,27/04/2018
27/04/2018 04:12,5,pick,27/04/2018 04:11,27/04/2018 04:16,106,0,1,4,26/04/2018 19:17,8.931666667,Spring,27/04/2018 03:47,4,8.5,15,1,11.58333333,3,337,27/04/2018
27/04/2018 04:36,NaN,pick_and_rat,27/04/2018 04:28,27/04/2018 04:44,445,1,1,4,26/04/2018 19:17,9.323055556,Spring,27/04/2018 04:17,4,9,7,1,30.53333333,2,338,27/04/2018
26/04/2018 22:28,16,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,183,1,1,4,26/04/2018 19:17,3.194444444,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,339,26/04/2018
26/04/2018 22:33,1,nan,26/04/2018 22:25,26/04/2018 22:36,479,0,0,4,26/04/2018 19:17,3.276666667,Spring,26/04/2018 22:17,4,3,79,3,21.3,2,340,26/04/2018
26/04/2018 23:05,NaN,fast,26/04/2018 23:04,26/04/2018 23:09,26,0,1,4,26/04/2018 19:17,3.806111111,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,341,26/04/2018
26/04/2018 23:05,2,fight_rat,26/04/2018 23:04,26/04/2018 23:09,34,1,0,4,26/04/2018 19:17,3.808333333,Spring,26/04/2018 22:47,4,3.5,62,3,4.983333333,1,342,26/04/2018
27/04/2018 02:15,54,all_pick,27/04/2018 02:10,27/04/2018 02:20,278,1,1,4,26/04/2018 19:17,6.975,Spring,27/04/2018 01:47,4,6.5,77,1.919090428,6.133333333,1,343,27/04/2018
27/04/2018 02:48,1,fast,27/04/2018 02:38,27/04/2018 02:58,570,0,1,4,26/04/2018 19:17,7.520833333,Spring,27/04/2018 02:17,4,7,31,1.475409836,15.31666667,4,344,27/04/2018
27/04/2018 03:25,3,fast,27/04/2018 03:22,27/04/2018 03:25,140,0,1,4,26/04/2018 19:17,8.135555556,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,345,27/04/2018
27/04/2018 03:45,22,no_food,27/04/2018 03:43,27/04/2018 03:46,166,0,0,4,26/04/2018 19:17,8.481944444,Spring,27/04/2018 03:17,4,8,28,1,5.516666667,2,346,27/04/2018
19/04/2018 19:25,NaN,fast,19/04/2018 19:23,19/04/2018 19:33,75,0,1,4,19/04/2018 19:12,0.217222222,Spring,19/04/2018 19:12,4,0,15,3.878136201,9.233333333,1,347,19/04/2018
19/04/2018 19:26,1,fast,19/04/2018 19:23,19/04/2018 19:33,167,0,1,4,19/04/2018 19:12,0.242777778,Spring,19/04/2018 19:12,4,0,15,3.878136201,9.233333333,1,348,19/04/2018
19/04/2018 19:27,1,fast,19/04/2018 19:23,19/04/2018 19:33,230,0,1,4,19/04/2018 19:12,0.260277778,Spring,19/04/2018 19:12,4,0,15,3.878136201,9.233333333,1,349,19/04/2018
19/04/2018 19:32,5,rat,19/04/2018 19:23,19/04/2018 19:33,547,1,0,4,19/04/2018 19:12,0.348333333,Spring,19/04/2018 19:12,4,0,15,3.878136201,9.233333333,1,350,19/04/2018
19/04/2018 21:33,NaN,rat,19/04/2018 21:29,19/04/2018 21:39,220,1,0,4,19/04/2018 19:12,2.360555556,Spring,19/04/2018 21:12,4,2,20,3,9.516666667,1,351,19/04/2018
19/04/2018 21:37,176,both,19/04/2018 21:29,19/04/2018 21:39,457,0,0,4,19/04/2018 19:12,2.426388889,Spring,19/04/2018 21:12,4,2,20,3,9.516666667,1,352,19/04/2018
19/04/2018 21:38,3,pick,19/04/2018 21:29,19/04/2018 21:39,487,0,1,4,19/04/2018 19:12,2.434722222,Spring,19/04/2018 21:12,4,2,20,3,9.516666667,1,353,19/04/2018
19/04/2018 21:38,2,rat,19/04/2018 21:29,19/04/2018 21:39,493,1,0,4,19/04/2018 19:12,2.436388889,Spring,19/04/2018 21:12,4,2,20,3,9.516666667,1,354,19/04/2018
19/04/2018 22:34,4,rat,19/04/2018 22:34,19/04/2018 22:43,22,1,0,4,19/04/2018 19:12,3.381944444,Spring,19/04/2018 22:12,4,3,14,3,7.45,1,355,19/04/2018
19/04/2018 22:36,237,both,19/04/2018 22:34,19/04/2018 22:43,109,0,0,4,19/04/2018 19:12,3.406111111,Spring,19/04/2018 22:12,4,3,14,3,7.45,1,356,19/04/2018
19/04/2018 22:42,1,rat,19/04/2018 22:34,19/04/2018 22:43,472,1,0,4,19/04/2018 19:12,3.506944444,Spring,19/04/2018 22:12,4,3,14,3,7.45,1,357,19/04/2018
20/04/2018 00:03,12,pick,20/04/2018 00:00,20/04/2018 00:18,185,0,1,4,19/04/2018 19:12,4.857222222,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,358,20/04/2018
20/04/2018 00:02,39,both,20/04/2018 00:00,20/04/2018 00:18,155,0,0,4,19/04/2018 19:12,4.848888889,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,359,20/04/2018
20/04/2018 00:03,14,rat,20/04/2018 00:00,20/04/2018 00:18,207,1,0,4,19/04/2018 19:12,4.863333333,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,360,20/04/2018
20/04/2018 00:04,5,rat,20/04/2018 00:00,20/04/2018 00:18,235,1,0,4,19/04/2018 19:12,4.871111111,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,361,20/04/2018
20/04/2018 00:04,NaN,rat,20/04/2018 00:00,20/04/2018 00:18,262,1,0,4,19/04/2018 19:12,4.878611111,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,362,20/04/2018
20/04/2018 00:05,29,rat_and_bat,20/04/2018 00:00,20/04/2018 00:18,295,1,0,4,19/04/2018 19:12,4.887777778,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,363,20/04/2018
20/04/2018 00:05,3,rat_and_bat,20/04/2018 00:00,20/04/2018 00:18,320,1,0,4,19/04/2018 19:12,4.894722222,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,364,20/04/2018
20/04/2018 00:06,18,rat_and_bat,20/04/2018 00:00,20/04/2018 00:18,341,1,0,4,19/04/2018 19:12,4.900555556,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,365,20/04/2018
20/04/2018 00:08,11,rat,20/04/2018 00:00,20/04/2018 00:18,508,1,0,4,19/04/2018 19:12,4.946944444,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,366,20/04/2018
20/04/2018 00:10,1,fast,20/04/2018 00:00,20/04/2018 00:18,579,0,1,4,19/04/2018 19:12,4.966666667,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,367,20/04/2018
20/04/2018 00:11,NaN,fast,20/04/2018 00:00,20/04/2018 00:18,673,0,1,4,19/04/2018 19:12,4.992777778,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,368,20/04/2018
20/04/2018 00:11,NaN,fast,20/04/2018 00:00,20/04/2018 00:18,697,0,1,4,19/04/2018 19:12,4.999444444,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,369,20/04/2018
20/04/2018 00:12,1,fast,20/04/2018 00:00,20/04/2018 00:18,711,0,1,4,19/04/2018 19:12,5.003333333,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,370,20/04/2018
20/04/2018 00:13,6,fast,20/04/2018 00:00,20/04/2018 00:18,809,0,1,4,19/04/2018 19:12,5.030555556,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,371,20/04/2018
20/04/2018 00:14,10,rat,20/04/2018 00:00,20/04/2018 00:18,825,1,0,4,19/04/2018 19:12,5.035,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,372,20/04/2018
20/04/2018 00:14,NaN,fast,20/04/2018 00:00,20/04/2018 00:18,863,0,1,4,19/04/2018 19:12,5.045555556,Spring,19/04/2018 23:42,4,4.5,63,3,23.3,2,373,20/04/2018
20/04/2018 02:00,NaN,fast,20/04/2018 01:59,20/04/2018 02:03,39,0,1,4,19/04/2018 19:12,6.802777778,Spring,20/04/2018 01:42,4,6.5,43,3,3.75,1,374,20/04/2018
20/04/2018 02:00,1,fast,20/04/2018 01:59,20/04/2018 02:03,41,0,1,4,19/04/2018 19:12,6.803333333,Spring,20/04/2018 01:42,4,6.5,43,3,3.75,1,375,20/04/2018
20/04/2018 02:00,10,rat,20/04/2018 01:59,20/04/2018 02:03,65,1,0,4,19/04/2018 19:12,6.81,Spring,20/04/2018 01:42,4,6.5,43,3,3.75,1,376,20/04/2018
20/04/2018 02:00,1,fast,20/04/2018 01:59,20/04/2018 02:03,84,0,1,4,19/04/2018 19:12,6.815277778,Spring,20/04/2018 01:42,4,6.5,43,3,3.75,1,377,20/04/2018
20/04/2018 02:01,1,fast,20/04/2018 01:59,20/04/2018 02:03,122,0,1,4,19/04/2018 19:12,6.825833333,Spring,20/04/2018 01:42,4,6.5,43,3,3.75,1,378,20/04/2018
20/04/2018 02:01,NaN,fast,20/04/2018 01:59,20/04/2018 02:03,141,0,1,4,19/04/2018 19:12,6.831111111,Spring,20/04/2018 01:42,4,6.5,43,3,3.75,1,379,20/04/2018
20/04/2018 02:02,7,rat,20/04/2018 01:59,20/04/2018 02:03,164,1,0,4,19/04/2018 19:12,6.8375,Spring,20/04/2018 01:42,4,6.5,43,3,3.75,1,380,20/04/2018
20/04/2018 02:03,7,pick,20/04/2018 01:59,20/04/2018 02:03,216,0,1,4,19/04/2018 19:12,6.851944444,Spring,20/04/2018 01:42,4,6.5,43,3,3.75,1,381,20/04/2018
20/04/2018 02:48,3,rat,20/04/2018 02:44,20/04/2018 02:51,210,1,0,4,19/04/2018 19:12,7.604166667,Spring,20/04/2018 02:42,4,7.5,30,3,6.733333333,1,382,20/04/2018
